student_id,student_name,age,nationality,education,school,field_of_interest,course_id,course_name,session,course_rating,difficulty_level,modes_of_learning
395,student 8072,5,United Arab Emirates,Elementary school (5-9),Sunmarke School,Sports,1,Robotics,8,4,Applied Tech,In-person
3279,student 8087,10,United Arab Emirates,Middle school (10-13),Dubai Scholars Private School,Art,32,Game Development,24,3,Beginner,Online
1360,student 8102,8,United Arab Emirates,Elementary school (5-9),Sunmarke School,Sports,1,Robotics,48,4,Proficiency,Hybrid
2641,student 8111,9,United Arab Emirates,Elementary school (5-9),Sunmarke School,Mathematics,0,Robotics Innovative Learning,48,3,Proficiency,In-person
3802,student 8124,14,China,High school/College (14+),"Indian Embassy School, Riyadh",Mathematics,2,Python Programming,48,4,Intermediate,In-person
2562,student 8151,14,Iran (Islamic Republic of),High school/College (14+),Amity School L.L.C,Science,4,Technology Innovative Learning,24,4,Beginner,In-person
3250,student 8153,19,Cuba,High school/College (14+),Cambridge International School,Science,1,Robotics,48,3,Beginner,Hybrid
2444,student 8156,16,United Arab Emirates,High school/College (14+),University of Wollongong,Sports,2,Python Programming,24,3,Intermediate,In-person
371,student 8157,6,United Arab Emirates,Elementary school (5-9),Arcadia High School,Technology,22,Coding For Kids,8,4,Beginner,Hybrid
858,student 8158,6,United Arab Emirates,Elementary school (5-9),Arcadia High School,Mathematics,22,Coding For Kids,24,3,Applied Tech,Hybrid
791,student 8159,16,United Arab Emirates,High school/College (14+),Merryland International School,Art,36,Young Data Scientist,48,4,Intermediate,In-person
658,student 8160,10,Kuwait,Middle school (10-13),Gulf Indian High School,Sports,1,Robotics,48,3,Proficiency,Hybrid
3390,student 8161,8,United Arab Emirates,Elementary school (5-9),"Indian School Muscat, Oman",Science,1,Robotics,24,4,Intermediate,Hybrid
2784,student 8162,6,Saudi Arabia,Elementary school (5-9),GEMS Wellington Academy (Branch),Mathematics,1,Robotics,24,5,Proficiency,Hybrid
1393,student 8163,11,India,Middle school (10-13),Rani Laxmi Bai Inter College,Science,36,Young Data Scientist,8,4,Applied Tech,Hybrid
384,student 8164,9,Saudi Arabia,Elementary school (5-9),BISES,Sports,1,Robotics,48,4,Beginner,Hybrid
2110,student 8165,6,Qatar,Elementary school (5-9),Edyscan Spl kid,Art,1,Robotics,48,5,Intermediate,Online
3878,student 8167,7,Jordan,Elementary school (5-9),GEMS Founders School Mizhar,Mathematics,1,Robotics,48,4,Proficiency,Hybrid
2553,student 8168,12,Saudi Arabia,Middle school (10-13),"Indian Embassy School, Riyadh",Mathematics,3,Artificial Intelligence,8,5,Beginner,In-person
239,student 8169,8,Kuwait,Elementary school (5-9),Brilliance school,Sports,28,Young Designer,48,4,Beginner,In-person
195,student 8170,6,United Arab Emirates,Elementary school (5-9),Horizon International School - LLC,Music,1,Robotics,8,4,Proficiency,Online
2726,student 8171,10,India,Middle school (10-13),Vibgyor,Mathematics,26,Virtual Robotics & Mechatronics,96,4,Beginner,In-person
3294,student 8172,9,Afghanistan,Elementary school (5-9),QIS,Mathematics,3,Artificial Intelligence,48,3,Intermediate,Hybrid
2109,student 8174,9,Canada,Elementary school (5-9),Lodha World School,Technology,12,Young App Developer,24,3,Intermediate,Hybrid
1153,student 8176,9,United Arab Emirates,Elementary school (5-9),University of Wollongong,Music,24,Internet of Things,24,3,Proficiency,In-person
3038,student 8178,9,Cook Islands,Elementary school (5-9),Indian International School,Science,42,Young Entrepreneur,48,3,Proficiency,Online
2733,student 8179,12,Kuwait,Middle school (10-13),Saad ebn abi waqas,Science,1,Robotics,24,3,Proficiency,Hybrid
2016,student 8180,9,India,Elementary school (5-9),Al Eman Educational Est ( Al Eman private School ),Art,1,Robotics,24,4,Intermediate,Hybrid
156,student 8184,9,UAE,Elementary school (5-9),St. Mary Catholic High School-Dubai,Art,8,Drone Technology,24,4,Beginner,In-person
3989,student 8185,10,United Arab Emirates,Middle school (10-13),Dubai International Academy,Sports,15,Game Development with Unity,8,5,Applied Tech,In-person
3450,student 8186,9,China,Elementary school (5-9),Jbcn,Music,32,Game Development,48,3,Applied Tech,Online
3694,student 8187,9,Cuba,Elementary school (5-9),Chatrbhuj Narsi School,Technology,1,Robotics,48,3,Intermediate,Online
3853,student 8188,9,Bosnia and Herzegovina,Elementary school (5-9),Gems Cambridge International Abu Dhabi,Technology,1,Robotics,24,3,Applied Tech,Hybrid
923,student 8189,9,Pakistan,Elementary school (5-9),Emirates International School (Meadows),Mathematics,17,Graphic Designing,48,3,Applied Tech,Online
2916,student 8190,9,Malaysia,Elementary school (5-9),Horizon International School - LLC,Music,2,Python Programming,48,4,Applied Tech,In-person
2951,student 8191,9,Pakistan,Elementary school (5-9),Dubai National School,Sports,34,JAVA Programming,24,3,Applied Tech,In-person
3862,student 8192,9,New Zealand,Elementary school (5-9),Coursetakers,Sports,0,Robotics Innovative Learning,8,5,Applied Tech,In-person
1610,student 8194,9,Iran (Islamic Republic of),Elementary school (5-9),GEMS Jumeirah Primary School,Music,34,JAVA Programming,24,3,Intermediate,In-person
3047,student 8195,7,Saudi Arabia,Elementary school (5-9),Al Ansar International School,Art,2,Python Programming,48,3,Applied Tech,Online
3509,student 8196,10,Saudi Arabia,Middle school (10-13),International school of Choueifat,Sports,3,Artificial Intelligence,48,3,Intermediate,In-person
975,student 8197,11,United Arab Emirates,Middle school (10-13),Cambridge International School Private,Art,42,Young Entrepreneur,24,4,Applied Tech,Hybrid
1231,student 8198,9,Kuwait,Elementary school (5-9),Ils,Art,13,Scratch Coding,48,4,Applied Tech,Hybrid
2436,student 8199,9,India,Elementary school (5-9),Al Amana private school,Music,36,Young Data Scientist,8,5,Intermediate,Hybrid
3552,student 8201,9,Saudi Arabia,Elementary school (5-9),SJCK Sin Ming,Art,1,Robotics,48,3,Intermediate,In-person
1815,student 8203,9,Iraq,Elementary school (5-9),Belvedere British School,Music,44,Artificial Intelligence of Things,96,5,Intermediate,Hybrid
2935,student 8204,9,Ukraine,Elementary school (5-9),Dubai Scholars Private School,Mathematics,25,Young Innovator,48,4,Beginner,Hybrid
838,student 8205,9,United Arab Emirates,Elementary school (5-9),Homeschool Global Middle east,Science,1,Robotics,48,3,Proficiency,Online
2008,student 8206,9,China,Elementary school (5-9),JHS,Mathematics,1,Robotics,48,3,Proficiency,Online
1364,student 8207,9,Bahrain,Elementary school (5-9),"International Indian School, Jeddah",Technology,0,Robotics Innovative Learning,96,4,Intermediate,Hybrid
3941,student 8208,9,Venezuela,Elementary school (5-9),GEMS Our Own English High School,Science,15,Game Development with Unity,24,4,Intermediate,Hybrid
2388,student 8209,9,Poland,Elementary school (5-9),Ambassador School L.L.C,Music,4,Technology Innovative Learning,48,5,Intermediate,Online
204,student 8210,9,China,Elementary school (5-9),Arab Unity School,Technology,10,LEGO Robotics,8,5,Beginner,Hybrid
161,student 8212,9,India,Elementary school (5-9),Indian International School,Mathematics,1,Robotics,48,4,Applied Tech,Online
3612,student 8213,9,Taiwan,Elementary school (5-9),Dubai College,Science,1,Robotics,48,4,Beginner,Hybrid
392,student 8214,10,United Arab Emirates,Middle school (10-13),Indian High School,Music,1,Robotics,24,4,Proficiency,In-person
769,student 8215,9,Venezuela,Elementary school (5-9),The Indian High School-Branch,Technology,25,Young Innovator,48,4,Beginner,In-person
3749,student 8216,9,United Arab Emirates,Elementary school (5-9),Ils,Music,4,Technology Innovative Learning,24,4,Intermediate,Hybrid
2623,student 8217,10,United Arab Emirates,Middle school (10-13),The Indian High School-Branch,Science,1,Robotics,48,3,Applied Tech,Hybrid
2582,student 8218,10,United Arab Emirates,Middle school (10-13),The Indian High School-Branch,Music,1,Robotics,24,5,Intermediate,In-person
1094,student 8219,9,India,Elementary school (5-9),Safa British School,Science,42,Young Entrepreneur,48,3,Intermediate,In-person
2941,student 8221,9,Bosnia and Herzegovina,Elementary school (5-9),The Kindergarten Starters,Sports,1,Robotics,48,3,Beginner,Online
405,student 8222,9,Jordan,Elementary school (5-9),The Indian High School-Branch,Music,10,LEGO Robotics,96,3,Intermediate,Online
608,student 8223,9,Malaysia,Elementary school (5-9),Cambridge Internatinal School,Sports,1,Robotics,24,5,Proficiency,Online
3747,student 8224,9,Ireland,Elementary school (5-9),St. Mary Catholic High School Dubai - Al Muhaisnah,Mathematics,44,Artificial Intelligence of Things,24,3,Beginner,Hybrid
1615,student 8226,9,KSA,Elementary school (5-9),The Millenium School,Sports,40,App Development,48,3,Intermediate,Online
1541,student 8227,9,China,Elementary school (5-9),"Indian Embassy School, Riyadh",Technology,3,Artificial Intelligence,48,4,Intermediate,Hybrid
2876,student 8228,9,Poland,Elementary school (5-9),GEMS United School,Sports,15,Game Development with Unity,48,5,Intermediate,Hybrid
3192,student 8229,13,United Arab Emirates,Middle school (10-13),Al Mawakeb School - Al Garhoud,Sports,1,Robotics,24,3,Proficiency,Online
1838,student 8231,9,Syria,Elementary school (5-9),GEMS Wellington Academy (Branch),Technology,0,Robotics Innovative Learning,48,3,Intermediate,In-person
690,student 8232,9,Kuwait,Elementary school (5-9),Primus Private School LLC,Sports,3,Artificial Intelligence,8,4,Intermediate,Hybrid
3760,student 8234,14,United Arab Emirates,High school/College (14+),Modern Skills School,Music,1,Robotics,24,5,Beginner,Online
2950,student 8237,9,India,Elementary school (5-9),Sharjah Private International School,Music,1,Robotics,48,4,Proficiency,Online
1241,student 8238,9,Switzerland,Elementary school (5-9),Holi child auxilliam,Science,3,Artificial Intelligence,48,5,Intermediate,In-person
2104,student 8239,9,Syria,Elementary school (5-9),Al Diyafah High School,Science,1,Robotics,48,3,Proficiency,In-person
366,student 8240,9,Cook Islands,Elementary school (5-9),GEMS Modern Academy,Art,1,Robotics,8,4,Beginner,In-person
1723,student 8241,9,IndiaSpain,Elementary school (5-9),Sekolah kebangsaan Sri Hartamas,Technology,20,Data Science,24,3,Intermediate,Online
3576,student 8242,15,United Arab Emirates,High school/College (14+),"NES International school, mulund west",Technology,1,Robotics,8,4,Proficiency,Hybrid
3816,student 8243,15,United Arab Emirates,High school/College (14+),Eaton International School,Technology,1,Robotics,24,4,Applied Tech,In-person
3839,student 8244,14,United Arab Emirates,High school/College (14+),Cambridge International School,Sports,1,Robotics,96,4,Proficiency,Online
3997,student 8245,9,Taiwan,Elementary school (5-9),In Phillipines,Science,1,Robotics,24,4,Proficiency,Online
455,student 8246,9,Nigeria,Elementary school (5-9),Indian school al Ghubra,Mathematics,25,Young Innovator,24,4,Applied Tech,Hybrid
104,student 8247,9,Uganda,Elementary school (5-9),Summit International School,Sports,7,Virtual Reality,24,4,Beginner,In-person
77,student 8248,9,Bosnia and Herzegovina,Elementary school (5-9),Bright Riders,Art,1,Robotics,48,3,Proficiency,In-person
230,student 8249,9,Palestine,Elementary school (5-9),Arab Unity School,Technology,2,Python Programming,96,4,Beginner,Hybrid
1938,student 8250,9,Nigeria,Elementary school (5-9),Horizon International School - LLC,Art,33,Young Web Developer,48,4,Proficiency,Hybrid
3330,student 8251,9,Qatar,Elementary school (5-9),GEMS United School,Music,1,Robotics,24,4,Intermediate,In-person
3336,student 8252,9,China,Elementary school (5-9),Dubai Scholars Private School,Sports,2,Python Programming,24,3,Beginner,Online
2379,student 8253,9,Uganda,Elementary school (5-9),Ambassador School L.L.C,Technology,2,Python Programming,24,3,Intermediate,Hybrid
1206,student 8254,8,China,Elementary school (5-9),Homeschool Global Middle east,Art,32,Game Development,24,4,Beginner,Online
893,student 8255,15,United Arab Emirates,High school/College (14+),Cambridge International School,Mathematics,1,Robotics,24,3,Beginner,In-person
3840,student 8256,9,China,Elementary school (5-9),Cambridge International School,Technology,10,LEGO Robotics,48,3,Intermediate,Hybrid
1574,student 8257,10,Qatar,Middle school (10-13),Khawla bent al azwar,Sports,1,Robotics,24,4,Beginner,In-person
2736,student 8258,9,Switzerland,Elementary school (5-9),The Sultan School,Sports,16,3D Designing & Modelling,48,5,Applied Tech,Hybrid
2075,student 8259,9,Pakistan,Elementary school (5-9),Safa British School,Mathematics,7,Virtual Reality,96,4,Applied Tech,In-person
3348,student 8260,9,Egypt,Elementary school (5-9),Reach British School,Music,22,Coding For Kids,96,4,Beginner,In-person
1676,student 8262,9,KSA,Elementary school (5-9),GEMS Founders School,Art,42,Young Entrepreneur,48,4,Intermediate,Online
299,student 8263,9,Russia,Elementary school (5-9),Khawla bent al azwar,Sports,3,Artificial Intelligence,24,5,Intermediate,Hybrid
957,student 8264,6,Saudi Arabia,Elementary school (5-9),Al Manar International school,Mathematics,1,Robotics,24,5,Applied Tech,In-person
2847,student 8265,5,India,Elementary school (5-9),Petals school,Technology,1,Robotics,24,5,Beginner,Online
1115,student 8266,9,India,Elementary school (5-9),Suncity school,Technology,3,Artificial Intelligence,48,4,Proficiency,Hybrid
2528,student 8267,9,India,Elementary school (5-9),Suncity school,Music,3,Artificial Intelligence,24,3,Beginner,Hybrid
2621,student 8268,11,United Arab Emirates,Middle school (10-13),Sheikh Zayed Private Academy,Music,22,Coding For Kids,48,4,Beginner,Online
2506,student 8271,9,UK,Elementary school (5-9),Horizon International School - LLC,Mathematics,0,Robotics Innovative Learning,24,4,Applied Tech,Online
1475,student 8272,9,Armenia,Elementary school (5-9),Gulf Indian High School,Sports,18,Young Coder,96,4,Intermediate,Online
365,student 8273,9,Kuwait,Elementary school (5-9),Sunmarke School,Technology,1,Robotics,96,4,Proficiency,Online
2907,student 8274,9,UAE,Elementary school (5-9),GEMS Wellington Academy (Branch),Art,34,JAVA Programming,24,3,Applied Tech,In-person
1699,student 8275,9,KSA,Elementary school (5-9),Scottish High International School,Art,1,Robotics,48,4,Beginner,In-person
351,student 8276,9,KSA,Elementary school (5-9),Cambridge High School,Sports,1,Robotics,48,4,Beginner,Online
3727,student 8277,9,USA,Elementary school (5-9),Belvedere British School,Mathematics,1,Robotics,96,4,Proficiency,In-person
3472,student 8278,9,Poland,Elementary school (5-9),GEMS Heritage  Indian School,Music,1,Robotics,48,3,Intermediate,In-person
2301,student 8279,9,United Arab Emirates,Elementary school (5-9),Vibgyor,Mathematics,1,Robotics,96,4,Intermediate,In-person
2829,student 8280,8,Qatar,Elementary school (5-9),DPS,Science,1,Robotics,48,3,Proficiency,In-person
1905,student 8281,13,United Kingdom,Middle school (10-13),Arcadia School,Science,1,Robotics,24,4,Proficiency,In-person
2851,student 8282,14,Canada,High school/College (14+),GEMS Jls,Mathematics,16,3D Designing & Modelling,8,4,Beginner,In-person
1012,student 8285,12,United Arab Emirates,Middle school (10-13),Jumeirah English Speaking School (Br),Music,1,Robotics,48,3,Intermediate,In-person
